m1,m2,m3,m4,laser,target
1,0,1,0,4.533804533,81.29097568
1,0,0,1,19.43645401,96.90254957
1,0,0,1,16.17208504,93.32746138
1,0,1,0,11.33599688,85.13686308
0,0,1,1,4.737214189,60.62965109
1,0,0,1,0.287404119,78.21739469
0,0,0,0,0.417229453,82.19617029
0,0,0,0,12.23961727,78.48934708
1,1,0,0,0.436637527,72.74255609
0,1,1,0,19.87260284,94.7833389
1,0,1,0,3.66767667,77.16750027
0,1,1,0,14.21414724,79.01628617
1,1,0,1,3.101194428,65.510543
0,0,0,0,10.80186842,92.66587347
1,0,0,0,1.612225769,78.31389144
1,0,1,1,15.33556849,86.94585904
1,1,1,1,11.69842189,76.4927399
1,1,1,0,1.723333868,74.3274649
0,0,0,1,16.97172378,86.60581555
1,1,0,1,10.9403723,83.04081905
0,1,1,1,18.4318462,80.72336731
0,1,0,1,18.33246747,91.24662818
0,0,1,1,18.41015579,92.73366665
1,1,1,1,1.555704004,68.28709417
0,1,1,1,2.419155235,81.62438961
0,1,1,0,19.75411619,82.61238827
0,1,0,1,9.752016428,87.61343832
1,1,0,0,4.764281057,83.48641997
1,1,0,1,15.39328977,85.84282461
0,1,0,1,5.285704424,65.6581831
1,0,0,0,14.54431376,95.38751169
1,0,0,1,16.74571556,81.28561653
0,1,1,1,15.68526755,88.05330299
0,0,0,0,5.480956164,67.35780428
1,1,0,1,8.032371482,78.01566429
0,1,0,1,8.265020065,76.25467448
1,1,1,0,9.825458362,76.01551634
1,0,0,0,3.347457031,65.20492661
1,1,1,1,9.049401008,61.5920796
1,1,0,0,10.21565981,79.16552124
1,0,0,1,10.63417993,79.91159273
1,0,0,1,16.3980086,77.37901749
0,1,1,0,10.34668997,73.34758607
0,0,1,0,4.61567845,80.57463309
1,0,0,0,13.26257476,96.83610059
1,1,0,0,15.94628288,97.43007275
1,1,0,1,6.387433329,73.25767875
0,1,1,0,12.90611858,79.83597635
1,0,1,0,2.938759919,83.25800763
0,0,0,1,6.838526092,87.88780685
1,0,1,1,18.18447859,77.04020014
1,1,1,1,18.22616326,88.11014806
0,0,1,1,11.50649157,87.93533786
0,0,1,1,14.04702922,91.4686821
1,1,0,1,17.0803083,91.76137062
1,1,0,1,19.17106371,91.77698111
1,1,1,1,9.797728806,73.57712223
0,0,1,1,11.23151473,78.18095322
0,1,1,0,8.312831333,82.13862457
0,0,0,0,1.439638741,69.34464124
0,0,0,1,8.456069449,74.69999997
0,1,1,0,15.81254679,84.81656352
0,1,1,1,16.09770996,86.41008788
1,1,1,1,17.84754229,93.64035992
1,1,1,1,1.029334104,61.55628537
0,1,0,1,10.54309179,79.32140142
1,0,0,0,2.148489759,67.59085852
1,0,0,0,4.014843663,83.15524476
0,0,0,1,18.00433005,93.9912879
1,1,0,0,9.935825169,82.42441122
0,0,0,0,15.17089842,80.6969893
0,1,1,1,1.287682119,64.32391798
1,1,1,1,8.336530078,62.10999908
0,0,0,0,13.48480561,93.03602536
0,0,0,0,2.668129626,70.7130132
0,1,0,1,6.516357582,81.26728281
0,0,1,1,1.2909561,61.8538001
0,1,1,0,13.02679882,82.32531337
0,0,1,1,19.41782518,81.92030899
0,0,1,1,16.54090982,86.76713024
0,0,0,1,19.49246234,98.05544593
1,0,1,0,16.9120959,87.22725667
1,0,0,0,17.10391612,89.13955649
1,1,1,1,11.54354391,64.98582315
0,0,1,0,10.36504623,87.67372478
0,0,1,1,8.125085329,80.54110716
1,0,1,0,16.3618979,99.45682365
1,1,0,0,3.641352246,77.89852893
1,1,0,0,1.124498316,77.57734794
0,1,0,1,18.95787645,97.82255236
1,1,0,1,0.075563704,57.8650471
1,1,0,1,19.53658644,92.9247836
0,0,0,0,14.5770674,86.2718033
1,0,0,1,6.569978394,70.40802078
0,0,1,1,13.95639686,92.79109786
0,1,0,1,16.35750314,85.53943533
0,1,1,1,4.90724112,80.61544631
1,0,0,0,15.41791367,76.19296578
1,1,1,1,16.0873925,86.21170993
0,1,0,1,4.987092603,79.91883114
1,1,1,0,0.838527088,62.2179486
1,0,0,1,4.082445691,65.99616157
1,0,0,0,4.012928178,82.2059927
1,1,0,0,1.304809084,72.70365231
0,1,0,0,14.52014769,86.77605897
1,1,1,1,7.599498489,76.66751042
0,1,0,0,17.68772335,91.37862277
0,0,0,0,5.043422113,65.13015597
1,1,1,0,9.064643302,59.60684181
0,0,0,1,12.78034858,98.10706534
1,0,1,0,17.54929899,82.97762701
1,0,1,0,10.49242203,72.87382078
0,1,0,0,7.470492556,66.72294966
0,0,0,1,17.34030157,80.81568915
0,0,1,0,6.204928494,79.43027173
0,1,0,0,1.588473993,65.41069684
1,1,1,1,8.90084215,72.09345987
1,1,0,1,15.70186613,89.45841059
1,0,0,1,0.615616635,67.43092144
0,1,1,0,11.7176449,92.80885764
0,0,0,0,11.88928097,83.2282876
0,0,0,0,18.57083527,97.48436161
1,1,0,0,5.729296343,80.4720317
0,0,1,1,5.576732264,82.40140337
1,0,0,0,8.809673027,83.75643437
0,0,1,1,7.138298029,64.18574616
1,0,0,0,14.72691725,83.46193986
1,1,1,0,12.83504154,79.06310958
0,0,0,0,15.17842076,77.00347052
0,1,0,1,16.40083582,77.05929762
1,0,1,1,18.45962265,96.48457728
1,0,0,1,8.618734636,85.13971875
0,1,1,1,19.69394779,77.43020204
0,0,0,0,4.313216268,73.93210407
1,0,1,0,14.28730324,79.54957271
0,0,0,0,10.68018635,73.63593286
1,0,1,0,16.33801189,80.27838307
1,0,0,0,9.535410412,83.08873142
0,0,1,1,15.67877271,98.86653505
0,1,1,1,18.60337429,92.87920129
0,1,0,0,14.64588532,83.64175376
0,1,1,0,15.52188572,78.46214831
0,0,1,0,1.343508625,74.63970803
1,0,0,0,4.099153245,64.05403674
1,0,0,1,19.48607481,98.98665201
0,1,0,0,13.86374008,80.53609052
0,0,0,0,11.22898035,80.7584921
0,1,0,0,7.339527468,81.59949299
1,0,0,0,0.887780024,64.08442524
0,0,1,1,7.382718159,80.03667971
0,0,1,0,9.978257466,91.35469685
1,1,1,1,4.229190188,71.10230966
1,0,0,1,3.462735825,76.54812848
0,1,0,0,10.16833103,77.18429645
0,0,1,0,11.71808471,83.62059366
0,0,1,0,4.798358377,72.67810253
1,1,0,0,11.74778949,88.56586778
0,0,1,0,18.00679928,93.07397817
0,0,0,1,9.46346516,79.30567679
0,0,0,1,17.14780339,77.57879529
1,0,1,1,18.54542889,89.62996557
1,1,0,1,1.847880579,73.81288585
0,1,0,1,1.916231593,60.22548493
0,0,0,0,9.520883658,92.95295083
1,0,0,0,11.76204889,91.81659037
1,1,1,1,8.517669289,61.399171
1,0,0,0,6.529015408,75.39758432
1,1,0,0,12.81988232,91.98932552
1,0,1,1,0.041630247,68.49627288
1,1,0,1,19.36146562,95.58345453
1,1,0,1,4.641581764,61.69301483
1,1,1,0,18.34197537,79.58761522
1,1,1,1,2.180294891,56.91671304
0,0,0,1,4.761743641,86.28036252
0,0,0,0,4.697474022,65.54370616
0,1,1,0,19.92305808,98.20966791
1,1,0,1,0.092010915,62.00394208
0,1,0,0,12.79276419,76.93499094
1,1,0,1,17.39373162,79.51218006
1,0,1,0,13.44547308,79.59591729
0,1,0,1,7.254676364,73.2458275
1,1,1,0,19.16618725,89.49678724
0,1,1,0,17.87041509,76.46433057
0,1,1,0,8.679098405,86.17637355
0,1,1,1,11.46656985,91.28738703
1,1,0,1,19.35038376,81.7312443
0,1,1,1,19.65120724,97.48506627
1,0,0,0,8.996465514,77.72264651
0,1,1,0,16.94700056,95.77961096
0,1,1,0,6.039604539,67.27844037
0,1,0,1,7.436257459,77.07195576
1,0,1,0,3.29643766,68.37446642
1,0,1,1,4.183691856,76.83312159
1,0,0,1,13.13746605,78.07171245
0,1,1,1,10.21563236,81.60438202
0,1,1,1,4.622637213,81.32381174
1,1,1,1,8.058192327,71.37501313
1,0,0,0,7.463669197,77.93819813
1,1,1,0,19.74720409,92.0404246
1,0,0,0,17.07131674,91.10265975
1,0,0,0,7.759326668,81.52236721
1,0,0,0,18.27833158,85.54699519
0,0,1,0,6.852707833,89.10002768
1,0,1,1,13.35803025,69.09558606
0,1,1,0,19.33299993,89.74527959
0,1,1,1,7.80557728,70.60159443
1,0,0,1,13.5976993,77.9363588
1,1,0,1,5.918476221,77.69169476
0,1,1,1,5.326246312,59.84964707
1,0,1,1,11.48313333,87.53475113
1,0,0,0,19.58529196,94.33037708
0,1,1,0,9.062676974,68.92811059
0,1,1,0,18.75273941,95.32874261
0,1,1,1,18.2872704,84.17213133
1,1,1,0,5.075252247,56.14811647
0,0,1,0,8.036388142,71.64716051
1,1,1,1,12.86604957,70.34867149
0,0,0,1,10.36091769,86.18241671
0,0,0,0,1.919170597,75.18769736
0,1,0,1,19.8739606,79.15310054
1,1,0,1,15.05308002,91.73084141
1,1,1,1,8.753880764,77.95279491
0,0,1,0,12.36337099,88.6239731
0,0,0,1,1.751456345,77.22672964
0,0,0,1,9.906033074,91.32829116
1,0,0,1,18.61664832,90.78173789
0,1,0,1,17.93201916,89.18859119
1,0,0,1,6.74761691,82.29251984
0,0,1,0,10.62735728,83.80327887
0,1,1,0,13.94767048,81.28233168
0,0,0,1,6.800185338,66.27957525
0,0,0,1,1.297584362,65.92891792
0,1,1,0,10.10883313,78.69621405
0,0,1,0,12.03271472,85.16240837
1,0,1,1,0.116832002,68.99566509
0,0,0,1,1.911507471,75.20913514
1,0,1,0,4.145812872,76.7410554
0,1,0,1,6.96104574,67.30695602
0,0,0,1,10.82102446,72.86915389
1,1,1,0,5.876858375,76.65838164
0,0,1,0,5.523676288,81.96847679
1,1,1,0,17.38698688,96.7900831
1,1,0,0,2.901012816,60.24543515
0,1,1,1,9.909202663,86.27820002
1,0,1,1,19.05649434,95.43970232
1,0,0,1,12.50026498,72.04361278
0,0,1,1,14.3441096,91.18339563
1,1,1,0,8.624739828,59.99977426
0,0,0,0,0.398643342,78.27753255
0,0,0,1,12.92260737,92.5336666
0,0,0,1,12.63848563,90.19406575
0,0,0,1,2.208552729,73.61124197
1,1,0,0,9.243194272,64.70284089
0,1,1,0,18.30657889,93.70724382
0,0,1,0,4.101696639,88.88707156
1,0,0,1,9.221975093,87.30123474
0,0,1,1,9.222063704,70.54616548
0,1,1,1,16.21522936,83.46457206
1,0,0,0,16.49151741,76.65420576
1,1,0,1,15.18538839,70.60179852
1,1,0,0,7.309083184,63.13804907
1,0,1,1,1.4407385,52.05189361
1,0,0,1,6.989659544,68.54844283
1,0,1,0,13.59582403,80.92773247
1,1,1,0,14.05493149,80.23367408
0,1,1,1,19.30000419,91.94602264
1,0,1,0,9.072824629,80.20420788
1,1,0,0,12.64871166,87.39506879
1,0,1,0,10.78381741,89.04198815
0,0,0,0,3.012371202,85.22515157
0,1,1,0,9.224049443,83.06601059
1,1,0,1,10.89670309,83.4107662
1,1,0,1,19.01499212,71.78879262
1,1,0,1,7.330781088,60.22507895
0,0,1,1,19.60198206,86.62161993
0,0,1,0,10.84600148,85.01089836
1,0,1,1,4.849384866,57.95343371
0,1,0,0,3.83328774,78.1161175
1,0,1,1,2.833898345,68.12735259
0,1,1,1,9.058657411,86.29725843
0,1,1,0,0.438528596,74.2533
1,1,0,1,8.900905666,62.47521652
1,0,1,1,19.76809384,90.89374333
1,1,1,1,13.40213591,95.39866312
1,1,0,1,15.19572242,77.47285118
0,1,0,1,2.380107814,69.28223335
0,1,0,1,9.46201723,70.44911781
0,1,0,1,5.724462021,66.68099336
1,1,0,0,17.88195056,82.10128318
0,1,0,1,3.62584944,75.32536274
1,1,1,1,9.174666543,62.62491491
0,1,1,1,11.76095437,87.64276913
1,1,0,1,10.28082183,84.30975112
1,1,1,1,16.60487056,90.14889814
0,1,0,1,4.629063426,82.31682128
1,0,1,0,7.547822208,62.66539884
1,0,0,1,15.84168593,81.98651185
0,1,0,1,10.56142823,73.48868353
1,1,1,0,8.042347713,82.69373587
1,1,1,0,0.588850295,74.97515019
1,0,1,1,15.06770848,73.92821145
0,0,1,1,19.44364156,89.74933543
0,0,1,1,12.40574019,77.51962328
1,1,1,0,17.13082441,83.11682683
0,1,1,0,10.33751486,79.15556266
1,1,1,1,4.633619308,72.83340045
1,1,0,1,0.288842085,51.61243789
1,0,1,0,13.06796535,74.21226785
1,1,1,0,9.862176965,69.0838258
1,0,0,0,15.64196294,75.35338558
0,0,0,0,13.89364835,91.58206329
1,1,0,1,19.75904736,81.01649021
0,0,0,0,10.20625167,83.56645211
0,0,1,0,8.543495793,86.25000452
1,0,1,1,5.734793789,64.02633931
1,0,0,0,9.537225836,91.8385336
0,1,0,1,17.45742956,90.35041627
0,1,1,0,0.848794516,59.9373454
0,0,1,1,19.55800095,84.3080764
1,1,1,0,19.86614389,94.70641162
0,0,1,1,11.95642757,95.28357966
1,1,0,1,6.630884074,68.49384872
1,1,1,0,4.460979366,70.79115875
1,1,0,1,5.529807914,75.1471036
0,1,0,1,1.00210853,56.20180951
1,1,0,0,9.50221917,70.17370449
1,0,1,1,1.146485417,71.25004342
1,1,0,1,14.3694843,85.95816945
1,0,1,0,7.438589111,84.53216237
1,0,0,0,3.987294635,71.26335157
0,1,1,1,10.89707116,90.43022557
1,0,0,1,19.47518614,78.08584329
1,1,0,1,13.90262098,80.68847211
0,0,1,1,9.834937002,64.53576244
1,0,1,1,15.53828599,66.77865564
0,1,0,0,14.74952944,94.49129346
1,1,0,1,17.83470922,70.9487707
0,1,1,0,4.093378952,75.25042233
0,1,0,0,17.17755153,87.69030274
1,0,1,0,6.020521741,75.84677078
1,1,1,0,18.81997856,80.26282998
1,0,0,1,5.621302979,83.74622387
0,0,1,1,18.53697086,96.54015458
0,0,0,1,19.27581429,98.5413747
0,0,1,0,2.909827149,83.88408917
1,0,1,0,19.48999767,98.65439225
0,0,0,1,1.714459369,68.37201357
0,1,1,0,4.371355732,89.1698571
1,0,0,1,8.883375617,66.84381726
0,0,1,0,19.87194731,97.27328023
0,0,1,0,9.771261023,78.40442082
1,1,1,0,11.00818886,95.92249708
0,1,1,0,13.88849899,76.26958214
1,0,0,0,19.36587117,88.29842558
1,1,1,0,15.667028,82.73004059
1,0,1,0,4.483080088,62.24204298
1,1,1,1,6.059818613,64.9018307
1,0,0,1,1.952564792,75.77144971
0,1,0,0,12.88904728,83.81387213
0,1,0,0,3.614806131,83.97880745
1,1,0,1,5.14809777,64.20098417
1,0,1,0,17.7622731,95.08045606
0,0,1,1,6.535113507,69.65973383
1,0,1,1,11.33293437,81.66732232
1,1,0,1,7.951320176,76.24817603
1,1,0,1,1.480625748,63.6181415
0,0,1,1,7.257276598,69.67801871
0,1,1,0,8.161364061,67.41785702
1,0,1,0,17.91402204,89.04354679
1,0,0,1,6.489013073,75.81168364
0,0,1,0,7.584822395,73.91193351
0,0,1,1,15.65793537,85.6334497
1,1,0,0,15.17913302,92.33249977
1,1,0,0,15.96570553,90.44195052
0,1,1,0,19.0754148,91.27296216
0,0,0,0,15.91114997,88.09628265
0,1,1,0,8.152164064,67.21421957
1,0,1,0,16.43017034,92.28577133
0,0,1,0,10.17349264,87.37924785
1,0,1,0,5.55428065,83.34488695
0,0,0,1,6.058341363,75.34601
0,0,0,1,4.476847771,81.65096594
0,0,0,0,2.899859156,72.05130236
0,1,1,0,3.689808237,55.80499253
1,1,1,0,1.263560999,62.39264432
1,1,1,1,17.7690173,90.42309947
0,1,0,0,18.62015619,99.26589598
1,0,0,0,11.73540785,87.36829482
0,0,1,1,16.80979113,77.72706767
0,1,0,1,3.671422053,71.76180573
0,1,0,1,18.0334765,84.06750326
0,1,0,0,10.12723119,82.25761588
1,1,0,1,1.343299852,58.6144558
0,1,1,0,2.82625489,69.22878943
0,1,0,1,6.179529216,81.76141279
1,1,1,0,0.871151607,73.20623167
0,1,0,0,6.18586756,69.81218627
0,0,1,0,1.198608662,59.17206187
0,0,1,1,4.720552104,65.12713513
1,0,0,0,5.313395117,72.4796276
0,0,1,0,19.88737953,97.96496437
1,1,1,0,4.710933475,56.84444259
0,0,0,1,4.783728979,67.95390781
0,1,1,0,13.73577937,94.45763481
1,0,0,0,17.18714957,79.9382458
0,1,1,0,7.741108252,74.87423619
0,1,0,0,17.5123604,79.78370527
1,0,0,1,6.802840415,77.94069299
1,0,0,0,3.940317592,77.30713851
1,1,0,1,6.592776487,69.96346523
1,1,0,1,12.18712748,82.73358861
1,1,1,0,7.342863186,71.28142872
0,0,1,1,13.45787608,97.30698929
1,0,0,1,4.738717588,65.20136203
0,1,1,1,14.01985788,71.83333058
0,0,1,0,6.948767265,78.92542888
0,1,1,1,9.117367432,69.40511835
1,0,0,1,11.15490281,76.19551407
1,0,0,0,13.72450006,81.002129
0,0,1,0,4.774273837,65.15860135
1,0,0,1,16.71891075,91.43256669
1,0,0,1,14.436855,75.63460858
1,1,1,1,4.68195838,64.47327568
1,1,0,0,19.49949125,84.24381436
0,0,0,1,13.29593982,88.55840157
0,1,0,0,9.048537729,76.70458303
1,1,0,1,3.150546511,64.08234057
0,0,0,1,10.66442005,83.85625641
1,1,1,0,3.295517737,60.15973524
1,0,0,1,8.589833574,72.80097877
0,1,0,0,8.174250455,86.70645262
0,1,1,1,14.39879289,85.75436693
0,1,1,0,3.847663624,80.72553539
1,1,0,0,16.4374271,87.05349048
0,1,1,1,6.52264654,83.52887184
1,1,0,0,8.879772539,67.98681103
0,1,1,1,15.44681951,86.11025629
0,0,0,0,12.50784799,79.93269313
1,0,1,0,6.160507036,76.25917173
1,0,0,0,7.724058491,86.3266503
1,0,1,1,6.11573628,72.08653621
1,1,0,0,11.89540335,81.88245978
1,1,0,0,6.652490664,82.51989608
1,1,0,0,14.5139539,92.00221905
1,0,1,1,11.59574317,77.27196027
1,0,1,1,2.914132235,64.59331355
0,0,0,0,6.205372374,67.0794271
1,1,0,0,4.428948838,73.94630409
1,0,0,1,7.806264251,80.29401279
0,1,0,0,10.31968172,75.51599868
1,0,1,0,10.13525715,89.32178473
0,1,1,0,15.09047353,97.93735006
0,0,1,0,3.783437272,70.38919323
1,1,0,0,18.92945659,89.00301441
0,0,0,0,6.856902138,65.05000844
1,0,1,1,6.004976938,75.23065924
0,1,1,0,13.70357156,87.67645264
0,1,1,0,16.11033257,94.81328071
0,0,1,1,7.569435296,71.0406365
1,1,0,1,14.9369395,93.57860684
1,0,0,1,17.67471912,98.31597706
0,1,0,1,15.3360733,88.97777688
0,0,1,0,0.683929711,62.07438961
1,1,0,1,16.54737823,80.42201315
1,0,1,0,15.48961917,88.6804066
0,0,1,1,13.38580476,89.9866029
0,0,1,1,15.20044838,94.84287178
1,1,1,1,19.58850792,76.52417205
1,0,1,0,8.622257756,73.70189747
1,1,0,1,1.344464699,75.02890725
1,1,0,1,9.217799393,72.61206225
1,1,0,1,0.928673108,67.60071231
0,0,1,0,5.885008162,66.91442356
1,1,0,0,11.73759584,86.83433489
0,1,1,1,6.192457859,66.24509745
1,1,0,0,13.70790492,83.781296
0,0,1,1,16.43972655,87.9419397
1,1,1,0,8.408783586,78.39714477
1,1,0,1,18.00275903,95.30737486
0,1,1,0,1.596778627,77.71403231
0,1,0,1,16.80226328,80.77453386
1,0,0,0,16.57146291,98.39855386
1,0,0,0,6.439877927,81.1082875
1,1,1,1,5.974303742,66.92972156
1,1,1,1,6.101899623,61.33270365
1,1,1,0,16.22787425,81.14462099
0,1,1,1,16.63306975,95.48451369
0,0,0,1,6.594449177,75.80603507
1,0,1,1,11.85180695,84.71563203
0,0,0,1,2.778664589,80.73297407
0,0,0,0,9.375574766,86.62853303
0,1,1,1,19.97585702,98.22111795
1,1,1,0,3.176782954,56.16262125
0,0,0,0,18.9512528,99.34504777
1,0,1,1,16.48509444,88.97116245
0,1,0,1,19.44429302,78.04289533
1,1,1,0,3.591575212,59.15525664
0,1,1,1,4.270369809,66.33043191
1,1,0,1,0.337343635,58.08630808
1,1,0,0,14.49403626,92.12959404
0,0,0,0,12.88189387,89.77216511
1,0,1,0,3.561308766,62.99793791
1,1,1,1,15.82289931,79.19683924
1,1,1,1,5.983910123,59.10435811
1,0,0,0,2.699911387,70.12596566
1,1,0,0,8.4512533,74.88532454
1,0,1,1,1.819396969,59.76529822
1,0,0,1,5.264873125,67.36464128
1,0,1,1,7.426667169,76.50933131
0,0,0,0,17.03728349,89.55962087
0,1,1,1,15.85097483,92.62699253
1,1,1,1,8.855085715,78.8814578
1,0,1,0,14.49150116,86.93411622
0,1,0,1,11.37299272,74.57413092
0,1,0,0,6.816837102,76.01990934
0,1,1,1,14.51748687,86.75770942
1,1,1,0,13.66998309,93.52474288
0,0,1,0,12.38188884,74.07997218
1,1,1,0,12.35911042,87.15172796
1,0,1,1,13.65963985,77.52881092
0,0,1,1,7.690910253,70.14777123
1,1,0,1,17.3815163,90.0174679
1,0,0,1,3.24615691,57.05423516
1,1,0,0,17.67770926,101.0683662
1,1,0,1,6.845636861,72.24860862
0,0,1,1,2.500632312,65.45125101
0,1,1,0,12.00054805,86.13943185
1,0,1,0,7.519733381,71.99949251
1,0,0,0,16.30999454,76.03073742
0,1,0,0,8.615709371,71.02057307
1,1,1,1,13.37125051,82.29595808
0,1,0,0,6.16515979,83.85398269
1,0,0,1,4.189047501,80.72278274
1,1,1,1,7.760980619,75.42236212
0,0,1,0,12.13615669,89.38009941
0,0,1,0,13.13893478,93.42983153
0,1,0,0,11.56413331,96.45525301
0,1,1,0,19.76111437,82.64408092
1,1,1,0,13.82180373,80.88811897
0,0,1,1,18.63039255,76.09243008
1,1,0,0,2.358663898,58.96439591
0,0,0,1,1.227458596,72.9200797
0,1,1,0,6.21989404,85.88588789
1,1,1,1,2.731778768,68.6261131
0,0,0,1,10.51737056,81.76840652
0,0,0,1,10.37962507,90.03232161
0,1,1,0,11.50094333,92.74815513
0,1,0,0,14.90455762,95.7138949
1,1,1,0,19.426594,95.70564858
1,1,1,1,17.56517383,73.63312471
0,1,0,1,2.367344792,73.87970397
0,0,1,0,6.770273775,73.53109292
0,0,1,0,5.116460501,72.17704089
1,0,0,1,3.536347156,65.04175928
1,0,1,1,10.89449753,87.01764179
1,1,0,0,11.06528804,83.94322548
1,0,1,0,4.544896558,72.60703861
0,0,1,0,14.23794501,83.1939864
0,0,0,1,14.65828598,97.15470679
0,1,0,1,0.419599897,74.83599599
1,0,0,0,7.915154074,64.96176895
0,1,0,0,17.80281282,86.8386974
1,0,0,0,10.40637216,88.11537879
1,1,0,0,6.952556029,86.0036664
0,0,1,0,5.073523032,78.05087318
0,1,0,1,4.867090398,70.74773049
0,0,1,0,1.995360677,80.59973707
1,1,0,1,16.34452838,97.12348623
1,1,1,1,1.733148108,71.7811372
0,0,1,1,5.845895317,74.19519534
0,1,0,1,0.913514771,75.85239053
1,1,1,1,15.62773139,87.81328693
0,0,1,1,0.785673645,69.9617273
1,0,1,1,6.166022077,72.33768089
1,1,0,1,11.4659474,79.70126895
0,0,0,0,8.191227206,70.64449642
0,0,1,0,5.645421345,81.72504138
0,0,0,0,5.503781449,84.45653346
0,1,0,0,15.95580612,88.63125421
1,1,1,0,19.4795619,83.5672374
1,1,1,1,6.960821409,66.43046701
1,1,0,1,0.782910272,75.62982142
0,1,0,1,0.731315558,65.46450339
1,1,0,1,15.1842683,73.42971301
0,1,1,1,11.04739643,83.27498637
0,0,0,0,15.67185315,81.3210619
0,1,0,0,13.94994021,95.54577643
0,1,0,1,18.15012699,88.36981865
0,0,1,0,17.71648582,81.82837455
0,0,1,0,15.76654791,83.77719234
1,0,1,0,9.503783201,88.64416237
0,1,0,0,6.162528152,84.31549803
1,0,0,0,10.14053575,70.24095484
1,1,1,1,10.04143215,68.83370861
0,1,0,0,12.20551098,72.61861979
0,1,0,0,3.721951356,82.17265571
0,0,0,1,13.11239761,69.9352363
1,0,1,1,9.132018484,65.88612196
0,1,0,1,12.40409664,75.58811385
1,1,0,1,4.792096458,79.07886336
0,1,1,1,8.687897878,78.60829079
0,0,0,1,4.204024289,77.08753518
1,1,1,1,17.50610314,89.91639859
1,0,0,1,9.759220901,82.89881635
0,1,1,0,4.499628311,81.22853452
1,0,1,1,0.824173915,52.66754402
1,1,0,1,13.51477329,86.73653017
1,0,0,0,4.29289428,80.06751897
1,0,1,1,19.79164385,91.16421095
1,0,0,1,10.67400747,70.75680111
0,0,1,1,5.779539925,67.48067868
0,0,0,1,13.15354868,96.31353099
1,0,0,0,5.504398469,81.38395731
0,1,0,0,16.40548588,88.85762236
0,1,0,1,6.164721019,61.35333801
1,1,1,0,19.76495465,93.95318652
0,1,1,0,12.10289571,71.76851405
1,0,0,0,16.88822298,75.7323013
1,1,0,0,1.456309392,67.87454667
0,0,0,0,6.965988348,78.63027773
1,0,0,0,14.74974172,91.4494809
1,0,0,1,13.10118035,77.44682724
1,1,1,1,3.884862429,64.09056095
1,0,1,0,7.12405861,65.95262134
1,1,0,0,5.26886815,71.33082372
0,1,1,0,12.2674034,75.83745947
0,1,1,1,6.891364589,70.14778711
1,1,0,1,6.18108484,67.09963778
1,1,1,1,4.147559609,59.89991274
0,0,1,1,8.180542418,72.37984165
1,0,1,1,3.910051804,65.29264566
0,1,1,1,19.25139175,90.41556411
1,0,0,0,3.09003623,74.86650042
1,1,1,1,18.2660943,73.53284463
1,0,1,1,8.569461963,73.83611758
1,0,1,1,7.557319831,83.48994685
1,0,0,0,4.626396018,65.64466847
1,0,1,1,12.71512669,89.56240674
1,0,1,0,13.7105603,79.31648006
0,0,1,0,9.351419245,72.3222562
0,0,0,1,1.114137914,58.86363867
0,0,0,1,18.37020301,83.08271617
1,0,0,1,19.60658266,92.50994052
1,0,0,0,8.620868304,74.13195188
1,0,0,1,12.27321615,91.25992572
1,0,1,0,9.005972525,80.37945983
1,0,0,0,6.437593018,75.46923067
1,1,1,1,1.546375857,68.58934524
1,0,0,1,9.121354608,75.8218632
0,0,0,1,16.36769113,84.89084342
1,0,0,0,0.340629222,64.85013722
0,0,1,1,11.64215366,93.58264346
0,0,1,0,17.61544217,88.67125024
1,0,1,1,4.3509886,57.59876481
1,1,0,0,3.665117294,69.18909418
0,1,0,1,15.44553251,85.22742046
0,1,0,1,5.101728622,73.69661533
1,0,0,0,3.839685351,64.87292594
1,0,0,0,7.559785011,63.69474639
0,0,0,1,7.850040245,72.28909522
1,1,1,0,17.48202126,74.11681967
1,0,1,0,12.36886944,71.87530276
1,0,0,0,8.119229127,75.32482212
0,1,1,0,10.68775929,82.1809304
0,1,1,1,19.07930467,86.29161071
0,0,1,0,2.264293532,67.62360966
1,0,0,1,4.154310434,72.58636482
1,0,0,1,19.25057413,86.83642376
0,0,0,1,19.14649697,81.49481618
0,1,0,0,3.543308425,69.66316609
0,0,1,1,2.902176343,80.089036
1,0,0,1,8.421702687,74.11889612
0,1,0,1,0.99436585,59.35169553
0,0,0,1,13.09807065,97.29880829
1,0,1,1,1.549920433,67.60729189
